0013;2630;1;XZ113;5218056167240149;4782847613138246
0013;2635;1;XZ1185;4708966978828148;4930606396762742
0013;2636;1;XZ134;5774553625370795;4369014364757229
0013;2641;6;T3200;4197239050165487;4705162692275517
0013;2650;3;XZ186;5220149576986853;44078610139166186
0013;2653;4;T3210;4560893913447971;4113304966911694
0013;2661;1;XZ195;5945023461469657;5111967952826617
0013;2689;1;XZ1195;5834416736863341;5430331663355512
0013;2691;2;XZ1117;4152763452743266;5808595749781321
0013;2733;6;T3231;4493627379526314;5832537177934517
0013;2734;2;XZ173;4959896838777362;4796823777927183
0013;2739;3;XZ1299;5558887192049305;5027629882674356
0013;2765;6;T3104;5779496733805010;5850658219167437
0013;2779;2;XZ1153;4521226388104227;43430710312949839
0013;2780;1;XZ1127;5117788098688902;5411519213978448
0013;2782;3;XZ192;5345207317213411;4446164316418191
0013;2796;6;T3181;4466716851580571;53142810261679299
0013;2809;1;XZ1207;4311158735407444;49837310417862167
0013;2813;4;T3120;4726474368440182;5146195364164424
0013;2817;6;T3293;4182435990403855;5778298383671971
0013;2829;3;XZ1171;5643545287675348;5760116729972942
0013;2840;1;XZ1207;5846232303274559;5014366544451418
0013;2869;4;T3266;4232334816574420;5980868848794554
0013;2875;4;T3300;5609933685584298;5545317829613181
0013;2880;6;T3146;5105041458551892;4886148631142975
0013;2882;1;XZ1149;5565883679351553;4767249645471295
0013;2892;5;T389;4970027224219834;5950973455368662
0013;2915;5;T3195;4499692318195741;4938088517279224
0013;2941;2;XZ176;4707253850475326;5326766742132615
0013;2945;5;T3228;5048886647168252;4593359243651255
0013;2965;2;XZ1277;5241434625506013;59981510938519623
0013;3011;1;XZ1104;5334058051183414;5577973811171772
0013;3020;3;XZ1203;4949097674488817;52849010921566915
0013;3028;2;XZ1110;4162355371660643;54504610618569871
0013;3030;1;XZ1261;5513578166112982;4877077433391214
0013;3030;4;T354;5529059033461327;5418937562263313
0013;3047;4;T332;5289327321461532;4218056871815365
0013;3053;4;T3213;5843727892386867;51102110143497927
0013;3092;4;T3113;5424592359639384;5647252198932193
0013;3098;6;T3151;5177969928652094;4924095248941994
0013;3098;3;XZ139;5108289533372346;4191154784661167
0013;3143;4;T3101;4536756000723487;5661636796579278
0013;3164;6;T366;4232053282368516;4729786149463462
0013;3172;5;T3254;5246685381043018;46096610189156416
0013;3191;6;T3262;4687152281647757;5008146226584363
0013;3223;6;T3297;5974043781988947;4908592198864729
0013;3281;5;T3148;5828521940764749;5296926942223736
0013;3311;3;XZ198;5811701580635928;4276913922647254
0013;3326;2;XZ1161;4755493319053112;4148288162594151
0013;3334;2;XZ172;5373971918092809;5909894852291967
0013;3338;4;T336;4589586708561138;4396451551892651
0013;3343;4;T324;5847212280925744;4422409333233278
0013;3351;3;XZ1212;5078886285813362;5283159435873113
0013;3357;3;XZ17;4794819916128534;5859046316483681
0013;3360;3;XZ1182;4680454501064408;4205614682185293
0013;3373;2;XZ1289;4932994307405252;5941842993488778
0013;3397;5;T373;4976096808074021;4307056598983722
0013;3438;4;T3202;5323847994099152;4196558331847895
0013;3448;5;T3242;4777051567376196;5227688435513365
0013;3450;3;XZ129;5492275433524466;5002544154763538
0013;3467;5;T339;4908691493050722;5129957214259848
0013;3492;2;XZ152;5426587883194379;4680097861732385
0013;3508;1;XZ1283;5013166731112437;4656435625912667
0013;3512;3;XZ161;5336716555354753;5660883799676743
0013;3544;1;XZ1221;5126622704700405;5683165473891263
0013;3544;4;T3155;5095319636332904;5574702997678173
0013;3551;3;XZ192;5413064764604758;5167756654383753
0013;3574;5;T3211;4313999971069573;5030739748175219
0013;3587;3;XZ156;5830242798967049;5360943855222754
0013;3607;2;XZ114;5746745643931324;4904792196628487
0013;3629;3;XZ138;4447682959808969;4248089764542519
0013;3665;5;T375;5451839783322650;5530038469484642
0013;3706;6;T340;5166486631183235;5426201885475333
0013;3709;6;T3279;4810143199905857;4701754247377747
0013;3712;2;XZ121;5699473054598693;4251021667736552
0013;3713;6;T362;4493965301527511;4865412192354514
0013;3748;3;XZ1229;4280154946510637;4827395464897468
0013;3752;6;T3197;4177015513945684;4560733222628466
0013;3752;4;T3273;5175325769229749;5359068264217856
0013;3767;2;XZ115;4339571233863515;4785823177589877
0013;3778;1;XZ1140;5809443413206318;49880510731435513
0013;3788;3;XZ14;5242298196563548;55575110129678959
0013;3798;4;T343;4516399631620836;4758308742586644
0013;3800;1;XZ1192;5317332412998715;5715367312755248
0013;3821;6;T329;5525071177536366;4309007845858622
0013;3831;2;XZ180;5214297562503414;5707992894353449
0013;3835;6;T391;5647682189023140;4976891446458572
0013;3836;2;XZ1148;4592595136569536;45349010995987176
0013;3850;1;XZ1283;4907288414602275;4812322499882966
0013;3856;5;T3263;5947909449902765;4811197166418274
0013;3869;2;XZ197;4958346432276062;5526328897354141
0013;3871;4;T350;5220639632808328;4850463599743574
0013;3871;4;T3113;5125643103328031;5278383488465143
0013;3877;3;XZ1107;5529243731120380;57685510467729135
0013;3881;5;T3182;5871552682848493;4455281112154728
0013;3894;6;T354;5940349988651886;5967627656841286
0013;3907;2;XZ1122;5781236983055594;5183812698817495
0013;3919;2;XZ1230;4441286460708556;5643356245193251
0013;3929;4;T346;4194523643812569;4637331772352795
0013;3937;6;T3264;4313548819061737;4111183855665146
0013;3947;6;T3244;5182634920283553;5362296316917463
0013;3955;4;T321;4833895135645125;5066513855613158
0013;3961;5;T3114;5621703214895826;5517569789297394
0013;3964;1;XZ1110;5849529385124260;4425046236555394
0013;3965;4;T3282;5095474657496364;4362384174842762
0013;4027;2;XZ137;5373718787964549;4237438585199782
0013;4035;5;T342;5191549398338612;5789006638658656
0013;4040;6;T323;4322181579157034;5563281665928744
0013;4078;3;XZ1287;5013141744472113;4504502299159716
0013;4080;2;XZ1195;4246012159076370;4320768375633482
0013;4117;6;T313;5644049950303594;4403332893942298
0013;4145;3;XZ193;4115765499713957;58830910917752992
0013;4149;2;XZ1206;4456766493578464;5254145673251631
0013;4155;4;T383;4813199834886863;4275635695255991
0013;4166;2;XZ199;5643931715993737;5523678672685965
0013;4172;5;T3249;5202689470100618;5847432599776954
0013;4172;1;XZ1105;4784458352329433;5668139915519761
0013;4199;1;XZ1140;5231335842690360;4576409435914313
0013;4208;1;XZ1214;4775747582288574;4337874227148379
0013;4214;6;T3262;5264229772770043;4848482396323723
0013;4216;6;T3107;5538088614803188;4716136513756176
0013;4252;5;T348;4767594426199121;5390632395631582
0013;4267;4;T349;4112699346090223;5684783266717145
0013;4296;3;XZ1198;5351567030808441;4865386637334955
0013;4303;2;XZ1263;4653177783084386;4875622896727346
0013;4314;4;T337;4954491114543085;5509818417669947
0013;4325;3;XZ1137;4856261988514529;5746851553443884
0013;4348;5;T373;4532019104768873;4294855188843941
0013;4359;2;XZ188;5258217873378816;4530274951962955
0013;4361;5;T358;4218948908466337;4731902996336211
0013;4372;6;T373;4322192396365213;4183874694632135
0013;4397;5;T3104;5832536905122846;5603438413425319
0013;4407;4;T3114;4786782522503399;4176748227725328
0013;4421;6;T3142;5387626808198615;4442183299115842
0013;4423;3;XZ1282;4397072634532444;4821389995952462
0013;4435;4;T370;5914349336699639;4546947171956528
0013;4444;2;XZ1115;4765852999539130;46357110785413134
0013;4474;5;T364;4975953360808639;5406496424676249
0013;4474;2;XZ172;5830476140265270;4356782995834246
0013;4508;1;XZ142;5360885994204556;54630710814813958
0013;4516;2;XZ11;5675718500021520;4938081444785459
0013;4552;1;XZ1210;5257787384464289;5590303822697666
0013;4582;3;XZ1290;4203868694638429;5695521331665254
0013;4582;3;XZ1274;4421131780616052;5848392691847663
0013;4602;6;T348;4200283282509986;4199931117869992
0013;4610;4;T396;4599786975475783;5112979227467987
0013;4620;1;XZ1184;5352339229763567;5269492298889172
0013;4629;2;XZ1181;4169101639943982;41884810326872196
0013;4645;4;T3117;5702134004813287;5402533699732894
0013;4651;3;XZ1170;4377813080011143;4473305343886399
0013;4662;5;T338;5511499969798951;4650941553512165
0013;4675;4;T3141;5596764817452293;5196751554678373
0013;4687;1;XZ178;4498435886779918;4684896468186779
0013;4694;1;XZ150;4222437447030934;4660209276829534
0013;4727;3;XZ1243;4360166941653283;55620810165923854
0013;4736;5;T364;5238133546998220;5935408495451823
0013;4751;5;T3197;4500373456931606;4669643455461495
0013;4763;3;XZ1193;4685791265758125;5992549337952992
0013;4771;3;XZ1213;5256085231744071;5621923266622661
0013;4779;6;T352;5802846379761843;4159311224614366
0013;4781;3;XZ125;4250211712693314;5812745148856147
0013;4800;3;XZ1164;5152659338724379;5963319954919115
0013;4812;2;XZ1296;5633556074238026;4220497253912568
0013;4817;5;T3300;5773485351911305;4119091445634776
0013;4850;6;T3268;4187436232624885;5069986279752273
0013;4870;2;XZ111;5353181886441293;5264494398738255
0013;4876;1;XZ1226;5928785060965310;4921318392785498
0013;4880;1;XZ1260;5088697512408523;5183798535873148
0013;4904;6;T3284;5996001538481472;5092593455675162
0013;4941;3;XZ1205;4761441720590878;4332659482156334
0013;4941;6;T3299;5685859579518332;5583409945732533
0013;4943;6;T387;4134904495962566;4499632796454117
0013;4970;6;T3117;5089998140503751;5623002399649452
0013;4971;5;T3215;5119714153785317;5033628592186835
0013;4990;1;XZ167;5192985715416536;5407258593134648
0013;4991;1;XZ1156;5398383763846248;5009564526682193
0013;4996;4;T310;4258
